time,VNINDEX,sign,cross,asset_allocation
2021-05-21,1283.93,1,False,0.32595991586767525
2021-05-24,1297.98,1,False,0.3010719248214614
2021-05-25,1308.58,1,False,0.28361004944679913
2021-05-26,1316.7,1,False,0.27187812940715783
2021-05-27,1303.57,1,False,0.30546825460077
2021-05-28,1320.46,1,False,0.2749780833214942
2021-05-31,1328.05,1,False,0.26468937223009603
2021-06-01,1337.78,1,False,0.24954434099233191
2021-06-02,1340.78,1,False,0.24940270554032806
2021-06-03,1364.28,1,False,0.20586604664700758
2021-06-04,1374.05,1,False,0.19296292702872198
2021-06-07,1358.78,1,False,0.23456433454726922
2021-06-08,1319.88,1,False,0.32559997990249223
2021-06-09,1332.9,1,False,0.3047960276236775
2021-06-10,1323.58,1,False,0.33138624290956464
2021-06-11,1351.74,1,False,0.2775639048764176
2021-06-14,1361.72,1,False,0.2633258602946016
2021-06-15,1367.36,1,False,0.25766304103010107
2021-06-16,1356.52,1,False,0.28685943526003754
2021-06-17,1359.92,1,False,0.2848613791741309
2021-06-18,1377.77,1,False,0.2521730430052006
2021-06-21,1372.63,1,False,0.26894623223709446
2021-06-22,1379.97,1,False,0.2593340794821771
2021-06-23,1376.87,1,False,0.2723372535023372
2021-06-24,1379.72,1,False,0.2716775874674717
2021-06-25,1390.12,1,False,0.2552959531242962
2021-06-28,1405.81,1,False,0.22781087898874897
2021-06-29,1410.04,1,False,0.22570107383061944
2021-06-30,1408.55,1,False,0.23628431736043476
2021-07-01,1417.08,1,False,0.22458964701153494
2021-07-02,1420.27,1,False,0.22426436192146038
2021-07-05,1411.13,1,False,0.25199848922184476
2021-07-06,1354.79,1,False,0.3786153856815654
2021-07-07,1388.55,1,False,0.3129857619554186
2021-07-08,1374.68,1,False,0.3497343144151104
2021-07-09,1347.14,1,False,0.4144703786994136
2021-07-12,1296.3,-1,True,0.5270385109825951
2021-07-13,1297.54,-1,False,0.5267500424473224
2021-07-14,1279.91,-1,False,0.5659479786412009
2021-07-15,1293.92,-1,False,0.5374844504197951
2021-07-16,1299.31,-1,False,0.5283019685162151
2021-07-19,1243.51,-1,False,0.6484508460011165
2021-07-20,1273.29,-1,False,0.5847040642011422
2021-07-21,1270.79,-1,False,0.5901918965463477
2021-07-22,1293.67,-1,False,0.5420133197963914
2021-07-23,1268.83,-1,False,0.595915787978226
2021-07-26,1272.71,-1,False,0.5881197742148985
2021-07-27,1276.93,-1,False,0.5800309605569087
2021-07-28,1277.07,-1,False,0.5803592775985564
2021-07-29,1293.6,-1,False,0.5452267553267062
2021-07-30,1310.05,-1,False,0.5107326754287178
2021-08-02,1314.22,-1,False,0.5024052038684236
2021-08-03,1332.44,-1,False,0.46397998218945014
2021-08-04,1334.74,-1,False,0.4597802961263785
2021-08-05,1345.55,1,True,0.43818760330292184
2021-08-06,1341.45,1,False,0.4479760423849499
2021-08-09,1359.86,1,False,0.4094836846354556
2021-08-10,1362.43,1,False,0.40498556791051776
2021-08-11,1357.79,1,False,0.4157710859237751
2021-08-12,1353.05,1,False,0.4255499960151494
2021-08-13,1357.05,1,False,0.4161509461421451
2021-08-16,1370.96,1,False,0.38655390116877353
2021-08-17,1363.09,1,False,0.40546938075421124
2021-08-18,1360.94,1,False,0.41134010526935905
2021-08-19,1374.85,1,False,0.3834361886809454
2021-08-20,1329.43,-1,True,0.48083503411378636
2021-08-23,1298.86,-1,False,0.5443171698551259
2021-08-24,1298.74,-1,False,0.5416048726060583
2021-08-25,1309.55,-1,False,0.5161594356065464
2021-08-26,1301.12,-1,False,0.5318692761085686
2021-08-27,1313.2,-1,False,0.5029111066449987
2021-08-30,1328.14,-1,False,0.46862883022110724
2021-08-31,1331.47,-1,False,0.45931640753587244
2021-09-01,1334.65,1,True,0.45060084617437013
2021-09-06,1346.39,1,False,0.4237321244798036
2021-09-07,1341.9,1,False,0.4313674448098185
2021-09-08,1333.61,1,False,0.44619368799659065
2021-09-09,1343.98,1,False,0.42087429355528405
2021-09-10,1345.31,1,False,0.4152547878846682
2021-09-13,1341.43,1,False,0.4203809517209358
2021-09-14,1339.7,1,False,0.42063780133267226
2021-09-15,1345.83,1,False,0.4045338071262987
2021-09-16,1345.87,1,False,0.4040608226810771
2021-09-17,1352.64,1,False,0.387843779994664
2021-09-20,1350.48,1,False,0.39147345916221077
2021-09-21,1339.84,1,False,0.41420010187357337
2021-09-22,1350.68,1,False,0.39307952722345985
2021-09-23,1352.76,1,False,0.3909666901137586
2021-09-24,1351.17,1,False,0.39749664752783376
2021-09-27,1324.99,-1,True,0.45553989528505556
2021-09-28,1339.31,1,True,0.4262599058189216
2021-09-29,1339.21,1,False,0.4306215847231226
2021-09-30,1342.06,1,False,0.4274280734459953
2021-10-01,1334.89,1,False,0.4457323982217175
2021-10-04,1339.54,1,False,0.4376487821949946
2021-10-05,1354.63,1,False,0.40868498196421965
2021-10-06,1362.82,1,False,0.39485105321334923
2021-10-07,1365.99,1,False,0.3918433572539878
2021-10-08,1372.73,1,False,0.38139005450582675
2021-10-11,1394.09,1,False,0.3394837192863305
2021-10-12,1394.8,1,False,0.34161691378515746
2021-10-13,1391.91,1,False,0.3512407612104247
2021-10-14,1391.85,1,False,0.3539439626047759
2021-10-15,1392.7,1,False,0.35461359076623444
2021-10-18,1395.53,1,False,0.35064953065389615
2021-10-19,1395.33,1,False,0.3534164030312583
2021-10-20,1393.8,1,False,0.3581999563398973
2021-10-21,1384.77,1,False,0.3787236696662778
2021-10-22,1389.24,1,False,0.3704052939606991
2021-10-25,1385.4,1,False,0.3801226987487566
2021-10-26,1391.63,1,False,0.3681282983301748
2021-10-27,1423.02,1,False,0.30240251842560273
2021-10-28,1438.01,1,False,0.2731840342627855
2021-10-29,1444.27,1,False,0.26323620115526003
2021-11-01,1438.97,1,False,0.2774915711746293
2021-11-02,1452.46,1,False,0.25360542355497184
2021-11-03,1444.3,1,False,0.2775768989545837
2021-11-04,1448.34,1,False,0.2753072666350189
2021-11-05,1456.51,1,False,0.2639790292903842
2021-11-08,1467.57,1,False,0.24723615957420997
2021-11-09,1461.5,1,False,0.26680524129136884
2021-11-10,1465.02,1,False,0.26511081349859533
2021-11-11,1462.35,1,False,0.27656206144986206
2021-11-12,1473.37,1,False,0.2587047329630313
2021-11-15,1476.57,1,False,0.25741312159338636
2021-11-16,1466.45,1,False,0.28472450821745476
2021-11-17,1475.85,1,False,0.27052804468576874
2021-11-18,1469.83,1,False,0.28901645223550154
2021-11-19,1452.35,1,False,0.33150882038025886
2021-11-22,1447.25,1,False,0.3471372313257769
2021-11-23,1463.63,1,False,0.3170312516242596
2021-11-24,1488.87,1,False,0.2685650726109088
2021-11-25,1500.81,1,False,0.249417865298188
2021-11-26,1493.03,1,False,0.2723476487648694
2021-11-29,1484.84,1,False,0.2959041799350649
2021-11-30,1478.44,1,False,0.3157677940906396
2021-12-01,1485.19,1,False,0.3069755676679613
2021-12-02,1482.05,1,False,0.31937581646124447
2021-12-03,1443.32,1,False,0.40724393869567177
2021-12-06,1413.58,-1,True,0.47548840408464577
2021-12-07,1446.77,1,True,0.40826397383165913
2021-12-08,1452.87,1,False,0.3999763507777392
2021-12-09,1467.98,1,False,0.3727069783397383
2021-12-10,1463.54,1,False,0.3878948900354481
2021-12-13,1476.21,1,False,0.3663753971856556
2021-12-14,1476.02,1,False,0.37204471348923984
2021-12-15,1475.5,1,False,0.37805144268918534
2021-12-16,1476.61,1,False,0.3804388879841162
2021-12-17,1479.79,1,False,0.3781891799177389
2021-12-20,1477.33,1,False,0.38712217552054295
2021-12-21,1478.74,1,False,0.3877043102223545
2021-12-22,1477.67,1,False,0.3937361613067537
2021-12-23,1456.96,1,False,0.4414075358723186
2021-12-24,1477.03,1,False,0.4015949797812147
2021-12-27,1488.88,1,False,0.37997499939360957
2021-12-28,1494.39,1,False,0.37233274888857293
2021-12-29,1485.82,1,False,0.3948783407774962
2021-12-30,1485.97,1,False,0.3989368245245033
2021-12-31,1498.28,1,False,0.37700022176560033
2022-01-04,1525.58,1,False,0.32394886570360293
2022-01-05,1522.5,1,False,0.3362876091935697
2022-01-06,1528.57,1,False,0.3277136832840718
2022-01-07,1528.48,1,False,0.3318271752953116
2022-01-10,1503.71,1,False,0.38804562134216736
2022-01-11,1492.31,1,False,0.4150447169543273
2022-01-12,1510.51,1,False,0.3781437006441595
