time,index,Sản xuất Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Hóa chất,Lâm nghiệp và Giấy,Kim loại,Khai khoáng,Xây dựng và Vật liệu,Hàng công nghiệp,Điện tử & Thiết bị điện,Công nghiệp nặng,Vận tải,Tư vấn & Hỗ trợ Kinh doanh,Ô tô và phụ tùng,Bia và đồ uống,Sản xuất thực phẩm,Hàng gia dụng,Hàng hóa giải trí,Hàng cá nhân,Thuốc lá,Thiết bị và Dịch vụ Y tế,Dược phẩm,Phân phối thực phẩm & dược phẩm,Bán lẻ,Truyền thông,Du lịch & Giải trí,Viễn thông cố định,Viễn thông di động,Sản xuất & Phân phối Điện,Nước & Khí đốt,Ngân hàng,Bảo hiểm phi nhân thọ,Bảo hiểm nhân thọ,Bất động sản,Dịch vụ tài chính,Phần mềm & Dịch vụ Máy tính,Thiết bị và Phần cứng
2025-08-07,31872.636,71.104,287.263,1395.254,424.768,487.57400000000007,1008.0429999999998,4686.976999999997,444.58,667.5840000000001,431.83299999999997,2807.854,744.8330000000001,294.35400000000004,1340.3300000000002,3072.8359999999993,214.103,44.9,1104.199,73.97099999999999,178.808,1560.445,172.1,575.0369999999998,1020.1040000000002,742.826,145.032,134.29899999999998,1407.603,1819.7759999999998,648.1720000000001,254.559,52.0,2308.656,820.245,280.224,150.39
2025-08-08,32796.293999999994,73.19800000000001,298.581,1407.5759999999998,413.65999999999997,488.36199999999997,1004.2419999999998,4701.006999999998,450.29799999999994,679.8449999999999,433.441,2807.4559999999997,744.2,295.332,1343.566,3061.860000000001,213.99499999999998,44.4,1109.151,73.678,189.88799999999998,1550.437,174.60000000000002,572.0229999999999,1019.1510000000001,736.8670000000001,141.82399999999998,139.351,1416.6540000000005,1799.002,648.045,259.067,52.0,2320.5,1701.791,281.97900000000004,149.267
2025-08-11,33057.312000000005,72.5,294.042,1409.8749999999998,412.71299999999997,488.551,1012.7800000000001,4715.193999999998,441.69000000000005,696.218,435.197,2821.736,743.378,296.832,1337.4340000000002,3066.3999999999996,214.89299999999997,43.60000000000001,1119.0710000000001,74.18599999999999,176.378,1545.6299999999999,183.5,576.6879999999999,1026.147,743.1659999999999,143.024,138.85399999999998,1413.7840000000006,1812.856,652.783,261.236,53.6,2350.0490000000004,1847.997,282.829,152.501
2025-08-12,33307.776,73.85000000000001,297.694,1419.39,411.74699999999996,489.497,1015.2520000000002,4742.671000000001,439.39,696.3829999999999,436.422,2846.9100000000003,744.8270000000001,296.311,1361.3519999999999,3072.0029999999997,216.32999999999998,44.25000000000001,1119.2219999999998,74.114,180.258,1548.0659999999996,181.20000000000002,577.4939999999999,1016.662,745.6419999999998,141.624,138.06,1413.5349999999999,1808.035,656.8230000000001,261.83299999999997,53.4,2352.2720000000004,1999.6090000000002,282.60999999999996,153.038
2025-08-13,33397.334,72.9,297.46500000000003,1411.3239999999998,400.19599999999997,492.66300000000007,1012.55,4765.640000000001,437.502,686.98,440.122,2853.17,748.0469999999999,297.611,1346.0179999999998,3080.462999999999,214.72000000000003,43.599999999999994,1117.5059999999996,74.014,180.157,1548.919,190.70000000000002,569.205,1022.7340000000002,752.353,141.124,139.846,1414.0480000000007,1819.2459999999999,660.0509999999999,268.506,57.1,2378.604,2023.653,282.901,155.69600000000003
2025-08-14,33388.984000000004,73.246,300.29100000000005,1405.5829999999996,401.924,491.82599999999996,1009.232,4733.661000000001,440.66300000000007,678.9119999999999,438.619,2860.6049999999996,745.7839999999999,296.954,1347.1319999999996,3102.9089999999997,214.92000000000002,43.2,1116.762,73.57100000000001,179.91400000000002,1540.0920000000003,190.10000000000002,565.2749999999999,1022.3299999999999,767.7969999999998,140.124,138.05700000000002,1417.0809999999997,1801.4560000000001,683.878,272.442,60.9,2389.4539999999997,2006.4460000000001,282.95,154.894
2025-08-15,33243.047,75.298,295.312,1394.7430000000002,398.2079999999999,490.33,1003.95,4712.999999999999,436.06200000000007,679.698,440.471,2838.132999999999,748.175,294.782,1334.714,3101.357,213.098,42.2,1104.4180000000001,73.371,179.86999999999998,1538.5520000000001,176.9,563.902,1018.3719999999998,774.017,136.124,134.575,1419.59,1794.078,678.5360000000001,271.818,61.8,2368.917,2017.755,276.887,154.034
2025-08-18,33279.733,77.396,294.29999999999995,1403.1970000000001,399.572,494.21299999999985,992.738,4760.037999999999,441.278,681.8190000000001,438.75899999999996,2842.984999999999,752.3009999999999,294.082,1330.838,3104.0290000000005,213.88,42.2,1102.3190000000002,72.878,180.713,1550.2849999999994,181.50000000000003,563.8660000000001,1030.4969999999998,767.6730000000001,135.024,131.99,1418.6860000000001,1792.205,678.21,276.78499999999997,62.8,2375.674,1963.891,275.091,156.02100000000002
2025-08-19,33309.107,78.845,299.789,1398.4869999999999,398.86099999999993,490.0949999999999,991.1650000000002,4800.007999999996,440.52800000000013,679.907,440.09499999999997,2836.398999999999,753.784,295.096,1330.5819999999999,3077.2380000000007,216.83300000000003,42.400000000000006,1105.6699999999998,72.778,180.499,1547.0209999999995,180.90000000000003,567.914,1030.3429999999998,774.001,134.524,132.683,1423.6230000000005,1794.5320000000002,692.1360000000001,277.05300000000005,61.2,2401.085,1930.6999999999998,273.878,158.45499999999998
2025-08-20,33124.527,79.001,295.221,1387.3850000000002,406.96799999999996,482.003,967.898,4757.219000000001,446.306,686.3620000000001,439.40700000000004,2824.6620000000003,750.983,294.746,1333.4750000000001,3071.582,215.408,41.300000000000004,1102.7450000000001,72.95,179.794,1539.4170000000001,178.50000000000003,555.5120000000001,1022.853,768.8950000000002,134.024,128.209,1421.2289999999996,1787.175,702.34,271.71,59.4,2377.735,1915.152,269.78200000000004,157.17899999999997
